-,-,-
-0.53,9.82,-0.45
-0.45,9.82,-0.38
-0.19,9.57,-0.43
-0.12,9.35,-0.56
-0.19,9.56,-0.45
-0.50,9.27,-0.34
-0.31,9.53,-0.40
-0.31,9.71,-0.46
-0.16,9.73,-0.51
-0.47,9.41,-0.36
-0.14,9.90,-0.48
-0.40,9.60,-0.41
-0.34,9.44,-0.38
-0.11,9.75,-0.48
-0.45,9.43,-0.41
-0.19,9.56,-0.43
-0.32,9.59,-0.34
-0.33,9.65,-0.45
-0.01,9.64,-0.53
-0.33,9.57,-0.43
-0.26,9.54,-0.41
-0.43,9.69,-0.45
-0.34,9.64,-0.50
-0.24,9.37,-0.53
-0.34,9.82,-0.35
-0.35,9.40,-0.47
-0.05,9.47,-0.55
-0.33,9.85,-0.41
-0.54,9.36,-0.32
-0.06,9.86,-0.55
-0.30,9.74,-0.46
-0.59,9.53,-0.32
-0.03,9.69,-0.50
-0.48,9.80,-0.38
-0.32,9.69,-0.40
-0.31,9.45,-0.41
-0.35,9.71,-0.46
-0.21,9.72,-0.45
-0.26,9.52,-0.43
-0.47,9.69,-0.36
0.03,9.71,-0.49
-0.46,9.48,-0.29
-0.55,9.47,-0.40
0.05,9.79,-0.51
-0.70,9.33,-0.37
-0.05,9.52,-0.49
-0.63,9.68,-0.28
0.03,9.57,-0.53
-0.32,9.67,-0.30
-0.30,9.59,-0.39
-0.15,9.85,-0.56
-0.59,9.55,-0.35
-0.26,9.31,-0.42
-0.42,9.64,-0.39
-0.35,9.64,-0.39
-0.23,9.93,-0.41
-0.55,9.73,-0.36
-0.13,9.59,-0.51
-0.23,9.65,-0.38
-0.28,9.30,-0.41
-0.41,9.60,-0.30
-0.30,9.67,-0.38
-0.02,9.83,-0.40
-0.40,9.62,-0.33
-0.02,9.59,-0.40
-0.50,9.63,-0.34
-0.35,9.62,-0.49
-0.40,9.55,-0.44
-0.39,9.62,-0.33
-0.57,9.56,-0.25
-0.25,9.77,-0.33
-0.12,10.04,-0.46
-0.26,9.61,-0.42
-0.19,9.64,-0.35
-0.19,9.53,-0.36
-0.41,9.55,-0.23
-0.31,9.66,-0.37
-0.21,9.73,-0.45
-0.59,9.84,-0.25
0.05,9.32,-0.48
-0.33,9.56,-0.26
-0.27,9.48,-0.45
-0.24,9.76,-0.41
-0.42,9.44,-0.32
-0.26,9.80,-0.41
-0.40,9.38,-0.33
-0.08,9.59,-0.45
-0.38,9.73,-0.40
-0.11,9.59,-0.47
-0.63,9.56,-0.29
0.19,9.92,-0.44
-0.57,9.47,-0.24
-0.08,9.68,-0.48
-0.23,9.71,-0.41
-0.55,9.37,-0.30
-0.38,9.53,-0.36
-0.22,9.54,-0.46
-0.36,9.72,-0.35
-0.25,9.43,-0.41
-0.25,9.80,-0.40
-0.34,9.72,-0.38
-0.19,9.53,-0.36
-0.60,9.74,-0.26
-0.01,9.54,-0.52
-0.26,9.67,-0.48
-0.38,9.66,-0.35
-0.31,9.51,-0.40
-0.27,9.71,-0.40
-0.41,9.35,-0.38
-0.19,9.69,-0.41
-0.29,9.46,-0.36
-0.24,9.56,-0.36
-0.68,9.62,-0.27
0.21,9.82,-0.62
-0.61,9.56,-0.28
-0.10,9.40,-0.37
-0.46,9.47,-0.37
-0.16,9.72,-0.43
-0.35,9.68,-0.33
-0.35,9.61,-0.33
-0.26,9.59,-0.43
-0.19,9.56,-0.45
-0.28,9.68,-0.42
-0.42,9.63,-0.41
-0.50,9.80,-0.42
-0.21,9.79,-0.43
-0.45,9.40,-0.36
-0.27,9.47,-0.36
-0.36,9.47,-0.40
-0.21,9.56,-0.41
-0.34,9.63,-0.36
-0.01,9.52,-0.49
-0.44,9.87,-0.33
-0.25,9.52,-0.41
-0.50,9.45,-0.32
-0.35,9.60,-0.43
-0.26,9.68,-0.41
-0.49,9.51,-0.35
-0.41,9.60,-0.40
-0.16,9.56,-0.49
-0.47,9.37,-0.29
-0.23,9.68,-0.34
-0.17,9.64,-0.40
-0.06,9.76,-0.48
-0.20,9.79,-0.37
-0.64,9.52,-0.29
-0.17,9.81,-0.45
-0.52,9.64,-0.39
-0.48,9.33,-0.38
-0.37,9.73,-0.34
-0.24,9.73,-0.46
-0.31,9.70,-0.41
-0.15,9.51,-0.45
-0.58,9.49,-0.26
-0.17,9.50,-0.37
-0.23,9.66,-0.40
-0.43,9.69,-0.34
-0.12,9.63,-0.32
-0.68,9.33,-0.23
0.02,9.79,-0.42
-0.32,9.48,-0.34
-0.48,9.57,-0.25
-0.15,9.63,-0.41
-0.14,9.70,-0.44
-0.63,9.65,-0.25
-0.34,9.68,-0.33
-0.39,9.42,-0.32
-0.27,9.55,-0.40
