-,-,-
0.10,9.41,1.10
0.11,9.33,1.07
0.32,9.53,1.06
0.59,9.69,1.07
0.80,9.87,1.17
0.37,10.06,1.07
-0.01,9.91,1.26
0.23,9.96,1.21
0.96,9.67,1.13
0.96,9.42,1.31
0.81,9.48,1.28
0.56,9.13,1.42
0.55,9.16,1.45
0.23,9.25,1.51
1.14,9.02,1.30
0.85,8.78,1.31
1.18,8.23,1.21
0.87,8.23,1.20
0.56,7.75,0.84
-0.52,8.02,0.63
-0.06,8.09,0.25
-1.47,7.80,0.27
-2.24,8.15,0.30
-2.89,8.88,0.19
-2.30,9.12,0.09
-1.80,9.47,-0.04
-1.92,9.83,-0.33
-1.59,9.87,-0.23
-1.92,10.13,-0.45
-1.63,10.09,-0.45
-1.45,10.36,-0.57
-1.56,10.71,-0.67
-1.62,11.16,-1.96
-0.63,10.44,0.34
-1.24,10.04,-1.50
-0.94,11.07,0.07
-0.66,10.37,-0.84
-0.67,10.17,-0.77
-1.10,8.99,-0.82
-1.13,9.87,-0.81
-1.56,10.23,-0.71
-1.30,11.05,-0.72
-0.41,11.62,-0.59
0.49,11.46,-0.55
1.87,11.69,-0.81
2.42,11.93,-0.65
2.44,11.20,-0.57
2.81,10.89,-0.76
2.53,10.25,-0.47
2.52,9.68,-0.46
2.12,9.56,-0.25
1.72,9.01,-0.05
1.44,9.35,-0.10
0.98,9.05,0.12
1.14,8.91,0.27
0.95,8.99,0.48
1.03,9.31,0.63
0.74,8.80,0.80
0.98,9.26,0.82
0.99,8.60,1.27
1.00,8.89,1.37
0.99,8.26,1.50
1.11,7.73,1.37
-0.30,8.03,1.28
-1.55,8.41,1.41
-1.83,8.79,1.47
-1.88,8.72,1.53
-1.26,9.28,1.54
-0.81,9.33,1.55
-0.43,9.57,1.49
-0.34,9.35,1.68
0.15,9.29,1.64
0.14,9.59,1.67




-,-,-
0.38,9.48,1.57
0.34,9.40,1.59
0.60,9.33,1.62
0.36,9.20,1.76
0.50,9.33,1.79
0.69,9.33,1.93
0.73,9.11,2.45
1.53,9.89,1.50
1.52,9.15,2.35
1.57,9.37,2.32
1.54,8.67,2.25
1.84,8.88,1.74
1.53,8.25,1.74
1.37,8.32,1.23
1.22,8.39,0.72
0.36,8.27,0.45
0.38,8.09,0.14
-0.66,8.07,0.23
-1.03,8.09,0.11
-2.82,8.88,0.29
-2.54,8.73,0.03
-2.75,8.71,0.15
-2.67,9.13,-0.04
-2.67,9.48,-0.39
-2.78,9.62,-0.53
-3.01,10.36,-0.90
-2.48,9.55,-0.87
-1.81,9.77,-1.33
-2.31,11.39,-1.32
-1.92,11.77,-1.81
-0.78,11.17,-2.96
-0.31,11.52,-0.81
0.58,11.92,-1.10
0.80,10.33,-1.30
0.44,10.54,-0.56
0.70,10.33,-0.31
1.27,10.92,-0.26
1.76,10.85,0.06
2.62,10.94,-0.12
3.01,11.23,-0.62
3.03,11.13,-0.70
3.06,10.84,-0.42
2.79,9.97,-0.20
2.21,9.87,-0.02
2.35,9.76,-0.07
2.16,8.98,0.35
2.64,9.25,0.21
2.07,8.87,0.53
1.89,8.55,0.71
1.94,8.87,0.71
1.21,8.25,1.37
1.60,8.27,1.16
0.85,8.28,1.38
0.15,8.71,1.35
0.01,7.91,1.49
-0.87,7.60,1.35
-2.47,8.46,1.40
-2.60,8.82,1.38
-1.92,8.37,1.88
-1.02,8.81,1.81
-0.45,9.12,1.81
-0.37,9.51,1.98
-0.06,9.60,2.02
0.32,9.32,1.96
0.08,9.36,2.03
-0.04,9.30,2.19




-,-,-
0.10,9.26,1.79
0.17,9.33,1.96
0.40,9.40,1.78
0.11,9.45,1.96
0.04,10.16,2.09
0.06,10.43,2.48
2.22,10.54,2.37
2.87,9.69,2.72
2.71,8.94,2.80
2.32,8.28,2.58
1.61,7.70,2.44
1.03,7.66,2.26
1.28,7.15,2.07
