-,-,-
1.14,9.55,0.59
1.09,9.50,0.41
1.05,9.84,0.43
1.92,9.65,0.66
2.24,9.14,0.97
2.60,9.04,1.11
3.62,8.25,0.78
-0.58,8.13,0.69
-2.17,8.63,0.76
1.59,8.25,-0.79
1.98,10.03,-1.62
-2.18,9.12,-1.21
1.34,9.34,-2.08
2.26,8.44,-2.80
-0.06,9.37,-3.11
-0.36,9.84,-3.84
2.56,9.80,-4.59
1.26,9.48,-4.63
1.26,9.38,-4.87
2.85,9.25,-5.46
0.61,8.00,-5.29
2.83,7.81,-6.06
1.67,9.62,-6.23
0.74,8.70,-6.37
2.33,9.23,-6.56
0.10,10.21,-6.67
4.03,8.61,-6.63
1.04,8.29,-5.36
3.16,9.98,-5.81
2.18,8.47,-5.07
2.96,10.29,-4.19
2.53,8.97,-4.20
2.12,9.68,-3.25
1.84,10.17,-2.51
2.14,8.30,-1.83
3.10,10.39,-0.91
2.08,8.59,-0.74
2.69,10.01,0.01
1.74,9.57,-0.06
2.74,8.44,0.64
1.35,9.45,1.32
2.33,8.77,1.39
2.69,8.25,1.63
0.85,8.09,2.00
1.49,8.35,1.79
0.91,7.81,1.97
-0.61,9.13,1.79
-1.78,8.46,2.00
-0.62,8.56,1.99
-0.13,9.55,1.70
-0.34,9.67,1.75
0.40,9.82,1.56
0.56,9.65,1.53
0.39,9.24,1.58
0.64,9.38,1.51
1.01,9.37,1.30
0.44,9.52,1.46
0.74,9.32,1.54
0.68,9.68,1.40
0.64,9.47,1.37
0.91,9.42,1.51
0.11,9.66,1.47
1.07,9.37,1.28




-,-,-
0.51,9.29,1.89
0.79,9.50,1.76
1.86,8.67,1.64
4.21,7.87,1.43
1.20,7.40,1.09
0.03,8.81,0.29
-1.69,8.69,0.12
-0.83,8.20,-0.72
-1.24,10.23,-1.90
0.07,10.34,-2.28
1.49,8.58,-3.04
-0.43,9.88,-3.56
0.83,9.50,-4.46
2.16,8.49,-4.87
0.55,9.74,-5.04
1.87,7.95,-5.64
2.72,8.26,-6.11
0.63,8.82,-6.42
2.31,9.44,-7.10
0.59,9.16,-7.17
0.57,8.97,-7.27
2.30,8.14,-7.30
1.46,9.59,-7.02
0.95,8.18,-6.75
1.37,8.93,-5.85
1.00,8.61,-5.54
1.51,9.16,-5.12
2.79,10.86,-4.93
2.40,9.17,-4.89
3.79,11.29,-3.85
1.35,10.49,-3.28
3.22,7.96,-2.33
3.02,11.84,-1.63
2.25,6.51,-0.61
3.23,9.93,1.37
-0.69,6.59,1.02
2.14,8.55,2.61
-0.15,7.60,2.80
-0.31,5.73,3.19
-1.12,7.61,3.22
-1.50,7.73,3.07
-0.53,8.75,2.91
-0.92,9.25,2.70
-0.07,9.33,2.47
-0.16,9.42,2.53
0.53,9.70,2.26
0.65,8.99,2.31




-,-,-
0.85,9.46,1.34
1.16,9.32,1.53
1.22,9.50,1.59
1.89,9.18,1.95
3.10,7.48,1.96
4.04,5.64,1.24
2.41,8.81,-0.60
-4.53,9.28,0.32
1.49,8.87,-0.97
-3.93,10.32,-1.39
-0.15,9.87,-1.98
1.26,8.66,-2.33
-4.57,8.84,-2.40
1.04,8.17,-4.25
-0.68,10.71,-4.58
-2.75,8.20,-5.15
0.71,8.23,-6.10
-2.26,8.95,-6.04
-0.06,8.08,-7.17
-1.25,7.71,-7.68
-0.95,8.17,-8.30
-0.14,7.05,-8.31
-0.94,6.92,-7.78
-0.70,6.32,-8.47
-0.77,7.40,-8.54
-1.02,7.84,-8.71
-0.90,7.48,-9.00
-0.84,7.95,-8.50
0.09,7.50,-8.42
0.77,7.96,-7.81
0.05,8.78,-6.58
1.55,9.22,-6.49
1.09,9.47,-5.75
2.62,8.32,-4.95
2.01,8.94,-3.64
3.58,9.68,-3.15
2.09,8.79,-2.30
2.18,7.92,-1.02
0.17,8.21,-0.45
-0.35,8.87,0.79
0.68,8.88,0.67
-0.07,8.32,0.90
-0.02,9.64,0.23
-0.60,8.11,0.52
0.20,9.21,0.83
-0.23,9.99,0.17
0.85,8.92,0.08
0.37,11.23,-0.13
0.82,8.92,-0.49
1.10,9.98,-0.17
-0.06,9.40,-0.17
0.84,9.56,-0.28
0.43,10.47,-0.45
0.71,8.41,-0.59
0.73,10.09,-0.46
0.83,9.70,-0.56
0.45,9.48,-0.37
0.40,9.89,-0.43




-,-,-
0.54,9.64,-0.16
0.79,9.72,-0.25
1.35,9.62,-0.14
2.15,8.91,0.32
6.52,7.08,-0.02
-1.00,6.50,0.30
0.27,9.18,-1.73
1.56,10.35,-3.06
-5.75,9.14,-2.17
2.24,10.87,-3.82
-3.22,8.76,-3.11
0.23,7.45,-3.81
1.70,8.73,-5.00
-3.15,8.89,-5.57
1.11,8.08,-6.40
-0.63,9.26,-6.80
-0.60,7.40,-7.40
1.66,7.52,-7.34
-1.55,7.92,-7.65
0.52,7.23,-8.48
0.88,6.58,-8.44
-0.56,7.52,-8.70
0.41,6.02,-8.64
0.45,7.57,-8.68
-1.18,7.40,-8.89
