-,-,-
1.15,9.76,4.20
1.46,9.87,4.12
1.08,9.56,4.43
1.22,9.93,4.30
0.97,9.96,4.77
1.02,9.65,4.59
0.72,9.48,4.97
1.33,9.58,4.85
1.47,7.62,4.89
3.12,5.73,3.63
3.72,5.20,1.59
3.27,7.83,0.96
0.45,8.99,1.99
1.30,10.42,0.25
-3.75,10.98,3.30
-1.31,10.58,0.45
2.81,12.67,-3.35
-4.00,12.52,-0.21
-3.36,13.69,-1.03
-2.69,13.48,-1.70
-5.53,11.36,0.14
-2.21,10.54,-0.78
2.75,9.85,-1.84
3.99,8.54,-1.35
5.31,8.88,-0.76
5.36,8.89,-0.49
4.20,11.22,1.23
0.84,12.52,0.39
2.27,9.36,-0.05
0.83,8.53,1.62
1.71,9.52,1.17
0.88,9.62,1.29
1.02,10.41,1.07
1.71,10.67,0.72
0.96,9.76,1.03
1.71,10.07,0.65




-,-,-
0.47,10.16,3.45
-0.06,9.84,3.85
0.52,9.94,3.45
0.00,10.47,4.25
0.92,9.70,3.91
2.63,7.93,3.38
2.66,5.76,2.98
2.59,6.53,3.69
-0.18,6.32,3.47
0.55,8.33,1.52
-1.19,9.29,-0.54
-3.39,13.06,-0.69
-5.41,15.87,1.11
-2.14,9.89,-1.67
-4.98,10.38,1.03
-5.94,10.11,0.70
-2.92,10.40,-2.56
-4.75,10.14,1.21
-1.93,11.44,-1.32
2.22,7.61,-0.75
3.29,9.96,-0.31
4.85,11.22,-1.20
3.47,10.41,-0.55
1.73,11.14,0.17
1.29,11.26,0.30
0.62,11.00,0.34
1.21,10.42,-0.33
-0.66,10.24,1.01
0.72,10.37,0.26
-1.05,9.37,0.59
0.38,10.01,0.21
-0.90,10.23,1.09
-0.25,10.21,0.30
-0.51,10.09,0.78
-0.21,10.05,0.43
-0.77,10.22,0.85




-,-,-
0.56,9.67,4.25
1.08,9.56,4.09
1.05,9.56,4.44
1.65,9.01,4.33
2.06,6.92,4.35
2.80,6.25,4.53
2.42,4.59,3.17
1.45,5.21,2.06
0.78,6.73,0.41
0.14,9.46,-0.35
-2.12,13.86,-1.33
-3.99,17.64,-0.87
-2.43,15.16,-1.75
-2.89,13.03,-0.64
-4.27,11.72,-0.28
-3.71,10.07,-0.13
-4.99,9.93,0.99
-3.79,9.71,0.92
-1.26,8.03,-0.05
2.47,9.42,-0.83
3.23,10.01,0.08
4.68,10.78,-0.25
4.13,11.28,0.46
3.13,9.94,0.65
1.84,10.69,1.81
0.68,10.75,1.76
0.89,9.71,1.29
0.49,10.24,1.61
-0.52,9.55,1.80
0.47,10.47,1.67
0.38,10.16,1.35
0.08,10.63,1.58
0.44,10.42,1.40




-,-,-
0.68,9.70,4.97
0.51,9.46,5.04
0.47,9.48,5.20
0.82,9.75,5.10
1.06,8.31,4.65
1.07,7.25,4.50
1.50,6.11,3.70
1.29,5.03,3.20
2.06,5.60,2.67
2.48,9.11,1.72
1.32,10.78,0.50
-0.20,13.73,1.21
-1.75,12.90,1.46
-0.38,13.19,0.44
-0.86,12.39,0.63
-2.40,11.39,0.66
-3.39,11.36,1.12
-3.64,11.13,0.46
-3.51,11.57,0.57
-3.89,10.29,0.97
-0.17,9.76,-0.44
-0.71,10.47,0.81
3.92,9.94,-0.95
2.89,9.02,0.60
4.06,10.28,0.40
3.14,10.19,0.74
2.24,11.62,1.24
1.57,10.77,1.18
0.63,10.13,1.79
0.20,9.74,1.70
-0.30,9.93,1.98
0.10,10.29,1.68
-0.25,10.09,1.94
-0.22,9.99,1.64
0.00,9.90,1.67
-0.03,10.40,1.70
0.19,10.11,1.48




-,-,-
0.70,9.16,5.55
0.56,9.39,5.61
0.66,9.22,5.63
1.31,8.54,5.33
2.01,7.56,4.83
2.03,6.14,4.22
2.22,4.98,3.47
1.20,5.20,2.84
0.28,7.55,2.01
0.28,11.30,1.53
0.36,11.96,0.57
-1.26,13.80,1.13
-2.13,14.62,1.49
-4.68,13.42,2.05
-4.60,11.56,1.91
-5.18,10.28,1.52
-4.17,10.57,0.61
-3.97,11.46,2.02
-0.93,11.55,0.52
0.64,10.74,-0.23
1.73,10.92,0.04
3.22,8.60,-0.19
4.02,10.47,1.02
3.92,9.51,0.33
4.53,10.57,1.31
3.35,10.58,1.99
2.46,10.17,2.11
1.14,10.23,2.63
0.96,9.75,2.48
0.27,9.38,2.49
0.12,9.53,2.74
0.24,9.58,2.67
-0.06,10.40,3.06




-,-,-
1.03,9.22,5.37
1.22,9.50,5.33
0.96,9.32,5.31
0.68,9.05,5.40
0.83,8.79,5.26
1.40,7.73,4.67
1.99,5.80,3.43
2.72,5.64,2.10
1.66,4.62,1.73
0.04,5.33,1.15
-1.82,11.62,3.06
-1.85,12.82,1.98
-1.69,15.93,2.17
-3.46,16.10,1.36
-4.75,16.67,2.21
-4.38,14.16,2.16
-4.49,10.91,1.67
-1.72,7.87,0.99
-2.85,8.08,2.19
-1.19,8.53,1.79
1.15,9.19,0.69
2.52,10.04,0.90
4.62,10.02,0.82
4.95,10.40,0.98
4.55,10.47,1.01
3.72,10.91,1.58
2.74,10.80,2.08
0.75,10.93,2.98
0.66,9.82,2.62
0.10,9.79,2.55
0.70,10.01,2.40
0.27,10.32,2.83
0.11,9.95,2.82




-,-,-
0.72,9.90,4.02
0.82,9.89,4.55
1.11,8.90,3.88
2.05,8.71,4.27
3.18,5.32,2.75
3.36,4.78,2.99
3.29,7.59,2.46
4.13,7.13,-0.60
1.77,10.97,0.25
-0.64,13.18,1.24
-2.23,14.08,2.12
-1.68,12.26,1.71
-3.44,12.06,1.73
-3.85,12.77,1.49
-4.93,12.10,1.15
-4.74,11.20,0.82
-4.52,11.73,0.85
-4.80,9.68,0.90
-2.23,9.01,0.24
0.18,10.26,0.38
3.07,8.62,-0.28
4.83,9.63,0.53
7.27,9.90,-0.28
6.59,10.40,0.86
4.62,10.68,1.60
2.79,11.33,2.26
1.32,10.80,2.84
1.57,9.49,2.37
1.25,10.80,2.64
0.75,9.24,2.32
0.45,9.54,2.92
0.57,10.08,2.79
-0.13,10.33,3.11
0.83,10.13,2.48
0.40,10.12,2.61
0.55,10.20,2.63
0.27,10.26,2.62
0.69,10.11,2.36




-,-,-
0.49,9.28,5.51
0.21,9.31,5.42
0.28,9.24,5.65
0.59,9.32,5.60
0.42,8.87,5.55
1.44,7.25,4.89
3.36,4.44,3.05
5.67,3.80,0.25
4.96,7.51,0.68
-0.79,11.54,3.28
-0.53,14.94,2.90
-7.67,14.41,5.18
-2.53,12.35,1.96
-7.44,11.24,2.48
-6.29,14.41,1.88
-7.88,11.79,1.98
-3.93,11.93,1.17
-0.22,8.77,1.25
5.47,9.41,0.68
6.69,9.02,0.81
7.16,9.99,1.36
4.06,10.90,3.03
2.58,10.96,3.10
0.58,10.49,3.22
0.47,9.96,3.20
0.04,9.87,2.97
0.38,9.51,2.75
-0.88,9.83,3.45
-0.03,10.21,3.23
0.00,10.52,3.13
0.40,10.34,2.87




-,-,-
0.05,8.35,7.58
-0.10,8.38,7.43
0.64,7.71,6.71
0.48,8.43,7.38
0.73,7.87,6.57
2.39,5.87,4.71
3.17,4.92,3.39
2.22,5.84,2.76
3.20,5.65,2.06
0.24,9.37,2.40
-3.46,14.14,4.42
-5.09,17.66,5.46
-6.65,14.28,3.90
-6.48,12.94,2.47
-9.02,9.67,3.85
-5.06,12.96,2.10
-0.70,10.47,0.59
3.09,10.88,0.78
4.45,8.74,0.99
4.10,10.13,1.66
4.77,10.40,1.95
3.68,10.03,1.84
2.35,11.16,3.14




-,-,-
0.64,9.61,4.90
0.59,9.34,4.92
0.76,9.02,4.91
0.79,9.43,5.38
1.70,7.70,4.53
2.00,5.35,3.96
4.40,3.52,1.15
4.24,7.22,0.34
0.89,10.47,2.13
0.58,10.70,2.10
-2.55,12.60,2.91
-4.35,14.78,3.16
-4.12,15.96,2.26
-3.17,14.72,0.80
-3.61,14.18,1.07
-3.61,12.03,1.35
-3.14,8.89,1.08
-1.80,9.84,1.13
-0.77,8.88,1.07
4.86,6.89,0.52
6.31,6.54,1.37
6.39,8.98,2.04
4.94,10.32,1.90
4.58,10.80,3.10
1.72,14.10,3.41
1.81,11.27,2.99
2.62,7.85,2.20
1.66,9.20,3.11
0.96,9.84,3.44
1.64,9.93,3.27
2.03,10.07,2.88




-,-,-
0.96,9.16,6.23
0.30,9.08,6.34
0.85,8.98,5.95
0.79,9.32,6.62
1.39,8.75,6.10
2.87,6.95,5.08
4.74,4.46,3.04
3.83,4.50,2.23
3.90,5.55,0.40
1.58,9.19,0.49
-0.22,13.86,0.35
-7.01,17.69,3.40
-6.31,17.79,3.71
-4.19,12.33,0.70
-7.02,9.75,1.79
-5.20,12.25,1.46
-6.77,10.31,1.56
-1.33,10.08,0.04
-2.35,9.54,1.18
5.09,9.79,-0.34
6.54,6.38,0.24
7.97,9.38,1.74
6.72,9.57,2.45
4.33,11.43,2.67
2.36,12.02,3.27
0.81,10.18,3.51
0.47,9.59,3.44
0.81,10.52,2.98




