-,-,-
0.33,9.82,3.36
0.72,9.68,3.53
0.70,9.67,3.61
0.43,10.26,3.35
1.05,10.12,3.26
0.04,9.44,3.58
1.27,8.87,3.03
1.19,9.84,3.26
1.99,8.23,2.31
3.42,9.99,1.22
-0.35,7.10,1.80
-1.28,6.49,1.26
-0.69,13.09,-0.45
1.65,11.08,-0.17
-3.34,10.86,1.26
-2.58,9.33,1.29
-1.84,12.27,0.82
-0.23,7.03,1.55
-8.52,9.18,2.91
-5.78,11.31,1.41
2.02,10.20,0.02
-10.74,11.42,1.87
-4.52,11.60,0.16
-1.62,9.73,0.55
-8.09,8.51,1.98
-4.22,8.69,1.09
-4.70,10.57,1.39
-3.70,8.12,1.29
-4.17,9.64,1.64
-2.57,8.78,1.20
-0.98,11.25,1.06
0.32,9.26,0.70
3.81,9.81,0.46
1.77,7.00,0.98
-0.45,9.19,0.21
3.41,10.92,-0.84
-0.19,13.24,0.59
-0.96,10.20,0.97
1.73,9.40,1.11
0.64,9.96,1.60
-0.84,10.48,1.87
0.74,10.30,1.50
-0.56,9.19,1.94
-0.57,10.45,1.90
0.23,10.09,1.82
-1.17,9.37,2.09
0.90,9.91,1.51




-,-,-
0.51,9.36,3.75
1.35,9.28,3.64
0.75,9.75,3.68
0.69,9.51,3.65
0.71,9.47,3.52
1.00,10.13,3.61
0.51,9.61,3.55
2.24,9.88,2.74
1.99,8.76,2.58
0.88,8.20,2.87
1.99,8.75,2.69
-0.70,9.30,3.15
-0.48,9.24,2.90
0.65,10.05,2.95
-0.67,8.78,2.96
2.59,10.85,2.61
-1.94,8.43,2.80
-3.51,10.59,3.16
-0.91,9.88,2.55
-0.77,8.93,2.79
-2.82,10.47,3.08
-0.31,8.62,2.58
-5.72,12.35,2.41
-7.41,12.46,2.26
-4.08,10.12,1.78
-3.10,9.27,2.18
-6.93,9.00,2.90
-3.96,9.19,2.28
-3.14,10.09,1.96
-3.70,8.94,2.21
-3.80,8.95,2.46
-3.30,9.20,2.42
-1.85,10.40,2.47
-0.60,7.60,2.01
0.41,10.38,1.69
-1.08,8.83,1.73
-0.17,10.75,1.03
4.57,10.92,0.18
2.35,8.81,0.31
-0.77,11.43,0.84
4.42,10.69,-0.33
0.43,9.93,0.65
-1.39,9.43,1.47
2.08,10.59,1.13
-0.97,9.32,1.81
-0.94,10.04,1.84
0.73,10.59,1.46
-0.62,10.21,1.63
-0.12,9.77,1.75
0.17,9.92,1.73




-,-,-
0.72,10.60,2.77
1.41,10.05,3.06
-0.24,8.93,3.26
2.25,9.72,2.84
0.08,10.15,2.98
0.23,8.73,2.18
2.14,9.56,2.18
-0.99,7.60,2.68
1.28,10.19,2.19
1.38,8.67,2.17
-2.10,9.75,3.07
-0.11,9.20,3.15
1.49,9.76,2.37
0.71,10.43,2.71
-1.96,9.45,2.55
-1.65,11.84,2.80
-1.87,9.31,2.59
-3.99,10.22,3.44
-3.39,10.70,3.23
-1.38,9.98,2.76
-3.77,11.41,2.99
-2.12,11.89,2.48
-5.74,8.75,2.23
-4.71,10.84,2.17
-2.25,10.46,2.06
-4.71,10.21,2.89
-3.72,8.98,2.57
